uniq_id,product_name,product_category_tree,pid,retail_price,discounted_price,discount,description,overall_rating,brand,product_specifications,percentage_discount
d83ed1786a951ab9398783e35d31fbfe,fabpoppy casual sleeveless solid women's blue top,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'fabpoppy tops', ""fabpoppy casual sleeveless solid women's blue top""]",topegkdchfws4hry,875.0,465.0,46.86,"key features of fabpoppy casual sleeveless solid women's blue top blue,specifications of fabpoppy casual sleeveless solid women's blue top top details sleeve sleeveless number of contents in sales package pack of 1 fabric cotton type top neck round neck general details pattern solid ideal for women's occasion casual",no rating available,fabpoppy,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: cotton type: top neck: round neck pattern: solid ideal for: women's occasion: casual,46.85714285714286
b24fb3f3458f880d0c4bbafbee5d36b3,gkidz printed boy's round neck orange t-shirt,"['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'gkidz polos & t-shirts', ""gkidz printed boy's round neck orange t-shirt""]",tshegbwfqabqt9t8,999.0,299.0,70.07,specifications of gkidz printed boy's round neck orange t-shirt t-shirt details sleeve short sleeve number of contents in sales package pack of 1 fabric cotton type round neck fit regular general details pattern printed ideal for boy's occasion casual fabric care wash with similar colors using mild detergent additional details style code b-tnd-gtr-orn in the box 1 t shirt,no rating available,gkidz,sleeve: short sleeve number of contents in sales package: pack of 1 fabric: cotton type: round neck fit: regular pattern: printed ideal for: boy's occasion: casual style code: b-tnd-gtr-orn,70.07007007007007
3b96b52180b76fa710e785e7afe36e2b,frenemy mpad389 mousepad,"['computers', 'laptop accessories', 'mouse pads', 'frenemy mouse pads', 'frenemy mpad389 mousepad (multicolor)']",accegcavvg6gq8p5,399.0,169.0,57.64,"key features of frenemy mpad389 mousepad smooth surface finish move quickly glossy rich finish easy to clean,frenemy mpad389 mousepad (multicolor) price: rs. 169 frenemy not only sale best quality mousepad but also make a long lasting relationship with buyer by quality products. frenemy mousepad is smooth surface finish, making mouse move quickly across the entire mousepad. zero hindrance, broad area with glossy rich finish. brilliant imprint permanently print into pad. it won't crack or peel & stain-resistant, high-density fabric construction is easy-to-clean.,specifications of frenemy mpad389 mousepad (multicolor) general specifications brand frenemy material non-slip rubber base, high quality non slip fabric platform pc model id mpad389 features duratble & flexible for portibility color multicolor dimensions weight 150 g length 179 mm height 3 mm width 218 mm in the box mousepad, warranty card",no rating available,frenemy,"brand: frenemy material: non-slip rubber base, high quality non slip fabric platform: pc model id: mpad389 features: duratble and flexible for portibility color: multicolor weight: 150 g length: 179 mm height: 3 mm width: 218 mm",57.64411027568922
2c28ce18e078b4c6b724452494506a3a,biker boys printed boy's round neck blue t-shirt,"['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'biker boys polos & t-shirts', ""biker boys printed boy's round neck blue t-shirt""]",tshegcztuazaye7g,425.0,295.0,30.59,specifications of biker boys printed boy's round neck blue t-shirt t-shirt details sleeve half sleeve number of contents in sales package pack of 1 fabric cotton type round neck fit regular general details pattern printed ideal for boy's occasion casual fabric care do not bleach additional details style code gptes00101kdby in the box 1 t shirt,no rating available,biker boys,sleeve: half sleeve number of contents in sales package: pack of 1 fabric: cotton type: round neck fit: regular pattern: printed ideal for: boy's occasion: casual style code: gptes00101kdby,30.58823529411765
e5bfe986e0c734f596009871b48a4673,yk solid boy's round neck dark blue t-shirt,"['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'yk polos & t-shirts', ""yk solid boy's round neck dark blue t-shirt""]",tshegexdhezvcamt,699.0,489.0,30.04,specifications of yk solid boy's round neck dark blue t-shirt t-shirt details sleeve short sleeve number of contents in sales package pack of 1 fabric 100% cotton type round neck fit regular general details pattern solid ideal for boy's occasion casual fabric care machine-wash warm additional details style code 1195756,no rating available,yk,sleeve: short sleeve number of contents in sales package: pack of 1 fabric: 100% cotton type: round neck fit: regular pattern: solid ideal for: boy's occasion: casual style code: 1195756,30.042918454935624
3d690cdd030b57e5350dbb6d8914a5ae,port sport-shiled training & gym shoes,"['footwear', ""kids' & infant footwear"", 'for girls', 'sports shoes', 'port sport-shiled training & gym shoes']",shoegfwhnakbnyhr,1699.0,559.0,67.1,"key features of port sport-shiled training & gym shoes sports shoe gym training,port sport-shiled training & gym shoes price: rs. 699 port is well established brand and and a name in sports industry originated in punjab. it offers trendy wallets, handbags and footwear. port believes in developing products that are distinctively unique and ultra comfortable. it incorporates latest trends in all its products and ensures that its customers get nothing but the best.it uses high quality of material and best talent to prepare its products.now you can slip your feet into this pair of footwear and boost-up your life style.gentle on feet and joints with good grip with power cushion, ergo shape and hexagrip technologies, power cushion technology is a lightweight shock-absorbing material that gives comfort power cushion: absorbs shock and reverses impact energy, smooth energy transfer into next movement, 3 times more shock absorption than urethane, ergo shape: removes pressure and provides a comfortable fit around the toes, center of gravity is shifted to the large toe (where most power is concentrated) for a painless fit that offers more speed in your step, hexagrip: for agile and stable footwork, the hexagrip pattern 3 percent more grip and is 20 percent lighter than standard sole material gentle on feet and joints with good grip. note:please bear in mind that photo may slightly different from actual item in terms of color,specifications of port sport-shiled training & gym shoes general ideal for girls occasion sports shoe details lining cushion cotton sole material thermoplastic rubber closure laced tip shape round number of contents in sales package pack of 1 weight 150 g (per single shoe) - weight of the product may vary depending on size. inner material synthetic heel height 1.5 inch style panel and stitch detail outer material mesh color black additional details care instructions rotate your pair of shoes once every other day, allowing them to de-odorize and retain their shapes.use shoe bags to prevent any stains or mildew.dust any dry dirt from the surface using a clean cloth. do not use polish or shiner. in the box 2 shoes",no rating available,port,"ideal for: girls occasion: sports lining: cushion cotton sole material: thermoplastic rubber closure: laced tip shape: round number of contents in sales package: pack of 1 weight: 150 g (per single shoe) - weight of the product may vary depending on size. inner material: synthetic heel height: 1.5 inch style: panel and stitch detail outer material: mesh color: black care instructions: rotate your pair of shoes once every other day, allowing them to de-odorize and retain their shapes.use shoe bags to prevent any stains or mildew.dust any dry dirt from the surface using a clean cloth. do not use polish or shiner.",67.09829311359623
bab932ac9ab8c71e5dcd8a231d08fc9b,jon pep slippers,"['footwear', ""men's footwear"", 'slippers & flip flops', 'jon pep slippers & flip flops', 'jon pep slippers']",sffegjzhzpyse7yd,499.0,229.0,54.11,"key features of jon pep slippers ideal for: men,jon pep slippers price: rs. 229 slippers with graphic prints on the foot beds and wide synthetic foot straps,best product with perfect fitness and with attractive style, with very low price ,make you comfortable to wear and long lasting rubber for durable use of products .,specifications of jon pep slippers general ideal for men slipper & flip flop details type slippers color black",no rating available,jon pep,ideal for: men type: slippers color: black,54.10821643286573
4a9d760c501529fb53d1d100a95dd25e,touchwood kids unisex scholar white school shoe running shoes,"['footwear', ""kids' & infant footwear"", 'for boys', 'school shoes', 'touchwood kids unisex scholar white school shoe ...']",shoehzmmpfyugbgd,499.0,499.0,0.0,"key features of touchwood kids unisex scholar white school shoe running shoes looks very smart with uniform eva sole: ultra-lightweight and sturdy padded footbed for all day comfort school cum sport shoes for kids.,touchwood kids unisex scholar white school shoe running shoes price: rs. 499 a perfect look for your little one, touchwood features velcro closure, padded tongue & collar for comfort and lightweight outer soles to keep your kid comfy all day long, hence decreases stumbles and falls!. lightweight, soft and comfortable design.,specifications of touchwood kids unisex scholar white school shoe running shoes general occasion casual, sports ideal for boys, girls shoe details lining fabric tip shape round closure velcro sole material eva number of contents in sales package pack of 1 weight 200 g (per single shoe) - weight of the product may vary depending on size. heel height 0 inch inner material fabric outer material synthetic leather color white in the box 1 pair shoes additional details care instructions rub gently with a damp cloth and mild soap, then allow to air dry, do not bleach",no rating available,touchwood,"occasion: casual, sports ideal for: boys, girls lining: fabric tip shape: round closure: velcro sole material: eva number of contents in sales package: pack of 1 weight: 200 g (per single shoe) - weight of the product may vary depending on size. heel height: 0 inch inner material: fabric outer material: synthetic leather color: white care instructions: rub gently with a damp cloth and mild soap, then allow to air dry, do not bleach",0.0
1b1cbf570b358275554fc11e973d5d01,chazer,"['footwear', ""kids' & infant footwear"", 'for boys', 'school shoes', 'chazer']",shoegev4tdkwvmad,259.0,259.0,0.0,"key features of chazer material: synthetic leather occasion: sports color: white heel height: 1,specifications of chazer general occasion sports ideal for boys shoe details lining nylon tip shape round closure laced sole material pu number of contents in sales package pack of 1 heel height 1 inch outer material synthetic leather color white in the box 2 shoes additional details care instructions wash in lukewarm water, do not bleach",no rating available,chazer,"occasion: sports ideal for: boys lining: nylon tip shape: round closure: laced sole material: pu number of contents in sales package: pack of 1 heel height: 1 inch outer material: synthetic leather color: white care instructions: wash in lukewarm water, do not bleach",0.0
0c0512c908b6113360dab02b94ea20a7,fabpoppy casual sleeveless printed women's multicolor top,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'fabpoppy tops', ""fabpoppy casual sleeveless printed women's multi...""]",topegjzhgzfsgcm8,875.0,525.0,40.0,"key features of fabpoppy casual sleeveless printed women's multicolor top multicolor,specifications of fabpoppy casual sleeveless printed women's multicolor top top details sleeve sleeveless number of contents in sales package pack of 1 fabric cotton type top neck round neck general details pattern printed ideal for women's occasion casual",no rating available,fabpoppy,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: cotton type: top neck: round neck pattern: printed ideal for: women's occasion: casual,40.0
606d65f980cb8724569f3f7b74747d43,vrtya casual sleeveless solid women's blue top,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'vrtya tops', ""vrtya casual sleeveless solid women's blue top""]",topehzmkmyhygq9s,1150.0,1150.0,0.0,specifications of vrtya casual sleeveless solid women's blue top top details sleeve sleeveless number of contents in sales package pack of 1 fabric cotton type tank top neck round neck general details pattern solid ideal for women's occasion casual additional details product weight(g)-200 in the box 1 top,no rating available,vrtya,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: cotton type: tank top neck: round neck pattern: solid ideal for: women's occasion: casual,0.0
ee8975777da5f7f87699f2cc7c045685,roadster skinny fit women's blue jeans,"['clothing', ""women's clothing"", 'western wear', 'jeans & shorts', 'jeans', 'roadster jeans', ""roadster skinny fit women's blue jeans""]",jeaegfc4yzbvhgzf,1199.0,839.0,30.03,"specifications of roadster skinny fit women's blue jeans jeans details brand color blue number of contents in sales package pack of 1 brand fit skinny fabric 75% cotton, 23% polyester, 2% elastane general details ideal for women's additional details style code 1144902 fabric care machine-wash cold",no rating available,roadster,"brand color: blue number of contents in sales package: pack of 1 brand fit: skinny fabric: 75% cotton, 23% polyester, 2% elastane ideal for: women's style code: 1144902",30.025020850708923
ef13c46ce3c1518eb03bb4c1214533c1,leather chief slippers,"['footwear', ""men's footwear"", 'slippers & flip flops', 'leather chief slippers & flip flops', 'leather chief slippers']",sffegf6kwkbufuyy,1999.0,899.0,55.03,specifications of leather chief slippers general ideal for men slipper & flip flop details number of contents in sales package pack of 1 weight 500 g (per single slipper) - weight of the product may vary depending on size. type slippers color black,no rating available,leather chief,ideal for: men number of contents in sales package: pack of 1 weight: 500 g (per single slipper) - weight of the product may vary depending on size. type: slippers color: black,55.02751375687844
de5f89df47ea6f595d303be1f80d0e69,hrx by hrithik roshan skinny fit women's blue jeans,"['clothing', ""women's clothing"", 'western wear', 'jeans & shorts', 'jeans', 'hrx by hrithik roshan jeans', ""hrx by hrithik roshan skinny fit women's blue jeans""]",jeaege5fam35dzfd,1999.0,1399.0,30.02,"key features of hrx by hrithik roshan skinny fit women's blue jeans color: blue standard fit: skinny,hrx by hrithik roshan skinny fit women's blue jeans price: rs. 1,399 a pair of blue 5-pocket mid-rise jeans, lightly washed and lightly distressed, has a zip fly and a button closure, whiskers and chevrons, a waistband with belt loopscrafted from the finest material and cut in a sleek fit, this pair of jeans will hug your curves like a second skin. wear it with a crop top and white sneakers.,specifications of hrx by hrithik roshan skinny fit women's blue jeans jeans details brand color blue number of contents in sales package pack of 1 brand fit skinny fabric 98% cotton, 2% elastane general details ideal for women's additional details style code 1155899 fabric care machine-wash cold",no rating available,hrx by hrithik roshan,"brand color: blue number of contents in sales package: pack of 1 brand fit: skinny fabric: 98% cotton, 2% elastane ideal for: women's style code: 1155899",30.01500750375188
84dbbbc60f17105a0117936badc3b1f0,feminine casual sleeveless printed women's multicolor top,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'feminine tops', ""feminine casual sleeveless printed women's multi...""]",topegga4kwaxgtg7,499.0,299.0,40.08,"key features of feminine casual sleeveless printed women's multicolor top multicolor,specifications of feminine casual sleeveless printed women's multicolor top top details sleeve sleeveless number of contents in sales package pack of 1 fabric cotton type crop top neck round neck general details pattern printed occasion casual ideal for women's",no rating available,feminine,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: cotton type: crop top neck: round neck pattern: printed occasion: casual ideal for: women's,40.08016032064128
74b7f001c734295de1be1d4b6aa430fe,micromax  battery - canvas fire a093,"['mobiles & accessories', 'mobile accessories', 'batteries', 'micromax batteries', 'micromax  battery - canvas fire a093 (grey, black)']",accegkg4s4b7qggt,799.0,549.0,31.29,"key features of micromax  battery - canvas fire a093 compatible mobile brand :- micromax comapatibility with:- micromax canvas fire a093 mobile battery model :- a093 battery type :- li-ion battery capacity :- 1750 mah,micromax  battery - canvas fire a093 (grey, black) price: rs. 549 a093 battery in 1750mah for micromax mobile micromax canvas fire a093 product description :- buy new a093 battery for micromax canvas fire a093 - micromax-a093 mobile phone. this is a high capacity battery and can be used with your existing broken, damaged old battery.1500 high mah battery is a perfectly compatible battery for micromax canvas fire a093 - micromax-a093 is light in weight, long lasting, made by best manufacturing companies with good price. high quality battery is similar to original product. the shipping is done in secured packing to make sure you get the product in perfect shape,specifications of micromax  battery - canvas fire a093 (grey, black) power power input ac 3.7 v charging & stand-by time 2 hrs - charging time warranty covered in warranty manufacturer fault, damaged while transit is covered warranty summary 3 months replacement warranty warranty service type replacement not covered in warranty damaged after shipping, tempered, swallon item won't be changed dimension weight 39 g general features brand micromax battery capacity 1750 mah model id canvas fire a093 in sales package battery, vat paid bill color grey, black",no rating available,micromax,"power input ac: 3.7 v charging & stand-by time: 2 hrs - charging time covered in warranty: manufacturer fault, damaged while transit is covered warranty summary: 3 months replacement warranty warranty service type: replacement not covered in warranty: damaged after shipping, tempered, swallon item won't be changed weight: 39 g brand: micromax battery capacity: 1750 mah model id: canvas fire a093 in sales package: battery, vat paid bill color: grey, black",31.289111389236545
0fe159109d02082574279a841e1eb70c,comex acheiver-pluto football shoes,"['footwear', ""kids' & infant footwear"", 'for girls', 'sports shoes', 'comex acheiver-pluto football shoes']",shoehgzskethavgh,1799.0,479.0,73.37,"specifications of comex acheiver-pluto football shoes general ideal for girls occasion sports shoe details lining cushion cotton sole material thermoplastic rubber closure laced tip shape regular number of contents in sales package pack of 1 weight 110 g (per single shoe) - weight of the product may vary depending on size. inner material synthetic heel height 1 inch outer material pu color multicolor additional details care instructions do not wash, dry clean with wet soft cloth and do not use bleach in the box 1 pair shoe",no rating available,comex,"ideal for: girls occasion: sports lining: cushion cotton sole material: thermoplastic rubber closure: laced tip shape: regular number of contents in sales package: pack of 1 weight: 110 g (per single shoe) - weight of the product may vary depending on size. inner material: synthetic heel height: 1 inch outer material: pu color: multicolor care instructions: do not wash, dry clean with wet soft cloth and do not use bleach",73.37409672040022
d4cda7c375e648ef4ce23ddbee5eaadb,siesta slim fit women's light blue jeans,"['clothing', ""women's clothing"", 'western wear', 'jeans & shorts', 'jeans', 'siesta jeans', ""siesta slim fit women's light blue jeans""]",jeaegged6pzqcgtq,1510.0,480.0,68.21,"key features of siesta slim fit women's light blue jeans color: light blue standard fit: slim,specifications of siesta slim fit women's light blue jeans jeans details brand color light blue number of contents in sales package pack of 1 brand fit slim fabric cotton silky general details ideal for women's additional details style code si5599slky04",no rating available,siesta,brand color: light blue number of contents in sales package: pack of 1 brand fit: slim fabric: cotton silky ideal for: women's style code: si5599slky04,68.21192052980133
bd59b550cb1261a92aaed9eab3d7236b,vrtya casual sleeveless solid women's black top,"['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'vrtya tops', ""vrtya casual sleeveless solid women's black top""]",topehzmhatucngna,1150.0,1150.0,0.0,"key features of vrtya casual sleeveless solid women's black top type:yoga top color :black fabric : cotton neck : round neck wash care: wash dark color garments separately.,vrtya casual sleeveless solid women's black top price: rs. 1,150 tank organic yoga wear,specifications of vrtya casual sleeveless solid women's black top top details sleeve sleeveless number of contents in sales package pack of 1 fabric cotton type top neck round neck general details pattern solid occasion casual ideal for women's in the box 1 top additional details product weight(g)-200",no rating available,vrtya,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: cotton type: top neck: round neck pattern: solid occasion: casual ideal for: women's,0.0
ef423d675359168ffb07d0bb61d905f0,"thelabellife.com casual full sleeve solid women's grey, black top","['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'thelabellife.com tops', ""thelabellife.com casual full sleeve solid women'...""]",topeghz7arzwuvfs,1690.0,1690.0,0.0,"key features of thelabellife.com casual full sleeve solid women's grey, black top grey,specifications of thelabellife.com casual full sleeve solid women's grey, black top top details sleeve full sleeve number of contents in sales package pack of 1 fabric cotton lycra type top neck round neck general details pattern solid ideal for women's occasion casual",no rating available,thelabellife.com,sleeve: full sleeve number of contents in sales package: pack of 1 fabric: cotton lycra type: top neck: round neck pattern: solid ideal for: women's occasion: casual,0.0
8fab939d2ab3863e382ca6324c780095,hitway lace up,"['footwear', ""kids' & infant footwear"", 'for boys', 'school shoes', 'hitway lace up']",shoeeqnjetzkm4pz,499.0,449.0,10.02,"key features of hitway lace up material: artificial leather occasion: formal color: black heel height: 0.5,specifications of hitway lace up general occasion formal ideal for boys shoe details heel height 0.5 inch outer material artificial leather color black",4,hitway,occasion: formal ideal for: boys heel height: 0.5 inch outer material: artificial leather color: black,10.02004008016032
c150e4ebba4948e3bb3537e4fdb3ab49,mak  battery - mk bt-note,"['mobiles & accessories', 'mobile accessories', 'batteries', 'mak batteries', 'mak  battery - mk bt-note (white)']",acceg7dayfg48ssh,700.0,500.0,28.57,"key features of mak  battery - mk bt-note capacity: 2300 mah type: lithium-ion,specifications of mak  battery - mk bt-note (white) warranty covered in warranty return of manufacture defect warranty summary 1 month warranty service type manufacture defect not covered in warranty physical damage general features brand mak battery capacity 2300 mah model id mk bt-note in sales package 1 battery color white",no rating available,mak,covered in warranty: return of manufacture defect warranty summary: 1 month warranty service type: manufacture defect not covered in warranty: physical damage brand: mak battery capacity: 2300 mah model id: mk bt-note in sales package: 1 battery color: white,28.57142857142857
438c3e7b293c01a07d787db0eaff9efa,lilliput regular fit boy's brown trousers,"['clothing', ""kids' clothing"", 'boys wear', 'trousers & cargos', 'trousers', 'lilliput trousers', ""lilliput regular fit boy's brown trousers""]",troehgfyztgcaum9,2295.0,1606.0,30.02,specifications of lilliput regular fit boy's brown trousers general details occasion casual ideal for boy's color brown trouser details number of contents in sales package pack of 1 fabric cotton type cargo trouser fit regular fit additional details style code 110002125 fabric care machine cold wash.wash separately with like colors.gentle cycle .use only non clorine bleach when needed.tumble dry low.remove promptly.warm iron when needed.,no rating available,lilliput,occasion: casual ideal for: boy's color: brown number of contents in sales package: pack of 1 fabric: cotton type: cargo trouser fit: regular fit style code: 110002125,30.02178649237473
ff768574bc60635a3046cc0fee502cd1,gasser slippers,"['footwear', ""men's footwear"", 'slippers & flip flops', 'gasser slippers & flip flops', 'gasser slippers']",sffegez5fyemhhqw,999.0,299.0,70.07,"key features of gasser slippers leather men's slippers chappal black slippers,gasser slippers price: rs. 299 gasser leather men's slippers,specifications of gasser slippers general ideal for men slipper & flip flop details weight 450 g (per single slipper) - weight of the product may vary depending on size. type slippers heel height 0 inch color tan in the box 1 slipper",no rating available,gasser,ideal for: men weight: 450 g (per single slipper) - weight of the product may vary depending on size. type: slippers heel height: 0 inch color: tan,70.07007007007007
9d1a034f8504c6b1286a3762cdd2de4b,"coash casual sleeveless printed women's black, pink top","['clothing', ""women's clothing"", 'western wear', 'shirts, tops & tunics', 'tops', 'coash tops', ""coash casual sleeveless printed women's black, p...""]",topeg7hzxtejmtzh,999.0,549.0,45.05,"key features of coash casual sleeveless printed women's black, pink top charming black, chic pink,coash casual sleeveless printed women's black, pink top price: rs. 549 add a stylish twist to your casual look with this black and pink printed top from coash. fabricated from optimum quality georgette by the professional designers, it is soft to skin and ensures complete breathability. along with alluring design and beautiful color, this also features a comfortable fit. it can be gifted to your friend to delight her with your impressive taste.,specifications of coash casual sleeveless printed women's black, pink top top details sleeve sleeveless number of contents in sales package pack of 1 fabric georgette type top neck round neck general details pattern printed occasion casual ideal for women's in the box 1 top fabric care wash with similar colors, use detergent for colors",no rating available,coash,sleeve: sleeveless number of contents in sales package: pack of 1 fabric: georgette type: top neck: round neck pattern: printed occasion: casual ideal for: women's,45.04504504504504
99d0b2f66e899bfa814476a96178bd3c,armoire printed boy's round neck grey t-shirt,"['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'armoire polos & t-shirts', ""armoire printed boy's round neck grey t-shirt""]",tshegjy6ydewbyba,1099.0,599.0,45.5,"key features of armoire printed boy's round neck grey t-shirt fit: slim fit suitable for: western wear sleeve: short sleeve fabric: cotton color:grey,specifications of armoire printed boy's round neck grey t-shirt t-shirt details sleeve short sleeve number of contents in sales package pack of 1 fabric cotton type round neck fit slim general details pattern printed ideal for boy's occasion casual additional details style code 710-armoire",no rating available,armoire,sleeve: short sleeve number of contents in sales package: pack of 1 fabric: cotton type: round neck fit: slim pattern: printed ideal for: boy's occasion: casual style code: 710-armoire,45.49590536851683
ca88e5dc1c393600089d6861492a8340,fourgee slim fit women's blue jeans,"['clothing', ""women's clothing"", 'western wear', 'jeans & shorts', 'jeans', 'fourgee jeans', ""fourgee slim fit women's blue jeans""]",jeaegfmzgyxjmj3n,2000.0,619.0,69.05,"key features of fourgee slim fit women's blue jeans rise: mid rise color: blue standard fit: skinny,fourgee slim fit women's blue jeans price: rs. 619 fourgee as a brand which brings you quality and affordability. we take pride in our commitment to maintain quality standards in each piece that is marketed by us. every fourgee piece embodies the perfect balance between aesthetics and functionality.,specifications of fourgee slim fit women's blue jeans jeans details closure button brand color blue number of contents in sales package pack of 1 brand fit slim fabric denim rise mid rise fly zipper general details ideal for women's in the box 1 jean fabric care do not bleach additional details style code 5ja",no rating available,fourgee,closure: button brand color: blue number of contents in sales package: pack of 1 brand fit: slim fabric: denim rise: mid rise fly: zipper ideal for: women's style code: 5ja,69.05
934e09817622b45a18eea2c9a9ec2d0c,solethreads flip flops,"['footwear', ""men's footwear"", 'slippers & flip flops', 'solethreads slippers & flip flops', 'solethreads flip flops']",sffegkyydwtzteqc,399.0,399.0,0.0,"key features of solethreads flip flops ideal for: men,specifications of solethreads flip flops general ideal for men slipper & flip flop details type flip flops color r.blue in the box 1 pair additional details other details padded footbed, textured outsole care instructions allow your pair of slippers to air and de-odorize at a regular basis.this also helps them retain their natural shape; use shoe bags to prevent any stains or mildew;dust/dry dirt from the surface using a clean cloth; do not use polish or shiner.",no rating available,solethreads,"ideal for: men type: flip flops color: r.blue other details: padded footbed, textured outsole care instructions: allow your pair of slippers to air and de-odorize at a regular basis.this also helps them retain their natural shape; use shoe bags to prevent any stains or mildew;dust/dry dirt from the surface using a clean cloth; do not use polish or shiner.",0.0
6e34e4421f70ed365f2cd9abe85d2832,topolino striped boy's round neck blue t-shirt,"['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'topolino polos & t-shirts', ""topolino striped boy's round neck blue t-shirt""]",tsheghhnh8aegg7v,499.0,255.0,48.9,"key features of topolino striped boy's round neck blue t-shirt fit: regular suitable for: western wear sleeve: short sleeve fabric: baumwolle color:blue,specifications of topolino striped boy's round neck blue t-shirt t-shirt details sleeve short sleeve number of contents in sales package pack of 1 fabric baumwolle type round neck fit regular general details pattern striped occasion casual ideal for boy's additional details style code 1001155",no rating available,topolino,sleeve: short sleeve number of contents in sales package: pack of 1 fabric: baumwolle type: round neck fit: regular pattern: striped occasion: casual ideal for: boy's style code: 1001155,48.897795591182366
3e3801075ecfd976167af69341379d66,lilliput regular fit boy's red trousers,"['clothing', ""kids' clothing"", 'boys wear', 'trousers & cargos', 'trousers', 'lilliput trousers', ""lilliput regular fit boy's red trousers""]",troegjzzfz4qjbaw,2295.0,1606.0,30.02,specifications of lilliput regular fit boy's red trousers general details ideal for boy's occasion casual color red trouser details number of contents in sales package pack of 1 fabric cotton type chinos fit regular fit fabric care machine wash cold. wash separately or with like colors.gentle cycle. use only non chlorine bleach when needed. tumble dry low. remove promptly. warm iron when needed. additional details style code 110002124,no rating available,lilliput,ideal for: boy's occasion: casual color: red number of contents in sales package: pack of 1 fabric: cotton type: chinos fit: regular fit style code: 110002124,30.02178649237473
5d37093da0d61073db682d36cac53128,"lumber boy self design boy's polo neck red, white, black t-shirt","['clothing', ""kids' clothing"", 'boys wear', 'polos & t-shirts', 'lumber boy polos & t-shirts', ""lumber boy self design boy's polo neck red, whit...""]",tsheg57qp6akhgdk,999.0,999.0,0.0,"specifications of lumber boy self design boy's polo neck red, white, black t-shirt t-shirt details sleeve half sleeve number of contents in sales package pack of 1 fabric cotton type polo neck fit regular general details pattern self design ideal for boy's occasion casual fabric care machine wash additional details style code lb15575",no rating available,lumber boy,sleeve: half sleeve number of contents in sales package: pack of 1 fabric: cotton type: polo neck fit: regular pattern: self design ideal for: boy's occasion: casual style code: lb15575,0.0
d756f8f9240870e12e8398418a3f626d,frenemy mpad288 mousepad,"['computers', 'laptop accessories', 'mouse pads', 'frenemy mouse pads', 'frenemy mpad288 mousepad (multicolor)']",accegcatkhnrxuhw,399.0,169.0,57.64,"key features of frenemy mpad288 mousepad smooth surface finish move quickly glossy rich finish easy to clean,frenemy mpad288 mousepad (multicolor) price: rs. 169 frenemy not only sale best quality mousepad but also make a long lasting relationship with buyer by quality products. frenemy mousepad is smooth surface finish, making mouse move quickly across the entire mousepad. zero hindrance, broad area with glossy rich finish. brilliant imprint permanently print into pad. it won't crack or peel & stain-resistant, high-density fabric construction is easy-to-clean.,specifications of frenemy mpad288 mousepad (multicolor) general specifications brand frenemy material non-slip rubber base, high quality non slip fabric platform pc model id mpad288 features duratble & flexible for portibility color multicolor dimensions weight 150 g length 179 mm height 3 mm width 218 mm in the box mousepad, warranty card",no rating available,frenemy,"brand: frenemy material: non-slip rubber base, high quality non slip fabric platform: pc model id: mpad288 features: duratble and flexible for portibility color: multicolor weight: 150 g length: 179 mm height: 3 mm width: 218 mm",57.64411027568922
fe9da8f230e754b10e15b4722f844dd5,spa culture fit fit women's light blue jeans,"['clothing', ""women's clothing"", 'western wear', 'jeans & shorts', 'jeans', 'spa culture jeans', ""spa culture fit fit women's light blue jeans""]",jeaegf6nvgbfhshh,1065.0,850.0,20.19,"key features of spa culture fit fit women's light blue jeans inseam: 29 inch rise: mid rise color: light blue standard fit: regular,spa culture fit fit women's light blue jeans price: rs. 850 ankle lenght leggings, suits all occasions.,specifications of spa culture fit fit women's light blue jeans jeans details closure button brand color 9699 light blue number of contents in sales package pack of 1 brand fit fit fabric cotton rise mid rise fly button and zipper general details pattern solid ideal for women's in the box jean fabric care normal wash care additional details style code 9699 light blue",no rating available,spa culture,closure: button brand color: 9699 light blue number of contents in sales package: pack of 1 brand fit: fit fabric: cotton rise: mid rise fly: button and zipper pattern: solid ideal for: women's style code: 9699 light blue,20.187793427230048
